time,value,status_quality_control,censor_reason,censor_limit
2025-06-16T01:29:33+0200,3.619,goedgekeurd,,
2025-06-16T02:29:34+0200,3.617,goedgekeurd,,
2025-06-16T03:29:34+0200,3.613,goedgekeurd,,
2025-06-16T04:29:34+0200,3.613,goedgekeurd,,
2025-06-16T05:29:34+0200,3.611,goedgekeurd,,
2025-06-16T06:29:34+0200,3.609,goedgekeurd,,
2025-06-16T07:29:34+0200,3.603,goedgekeurd,,
2025-06-16T08:29:35+0200,3.600,goedgekeurd,,
2025-06-16T09:29:35+0200,3.589,goedgekeurd,,
2025-06-16T10:29:35+0200,3.584,goedgekeurd,,
2025-06-16T11:29:35+0200,3.581,goedgekeurd,,
2025-06-16T12:29:35+0200,3.573,goedgekeurd,,
2025-06-16T13:29:35+0200,3.574,goedgekeurd,,
2025-06-16T14:29:36+0200,3.565,goedgekeurd,,
2025-06-16T15:29:36+0200,3.558,goedgekeurd,,
2025-06-16T16:29:36+0200,3.551,goedgekeurd,,
2025-06-16T17:29:36+0200,3.535,goedgekeurd,,
2025-06-16T18:29:36+0200,3.534,goedgekeurd,,
2025-06-16T19:29:36+0200,3.522,goedgekeurd,,
2025-06-16T20:29:36+0200,3.508,goedgekeurd,,
2025-06-16T21:29:36+0200,3.504,goedgekeurd,,
2025-06-16T22:29:37+0200,3.487,goedgekeurd,,
2025-06-16T23:29:37+0200,3.480,goedgekeurd,,
2025-06-17T00:29:38+0200,3.473,goedgekeurd,,
2025-06-17T01:29:38+0200,3.467,goedgekeurd,,
2025-06-17T02:29:38+0200,3.458,goedgekeurd,,
2025-06-17T03:29:38+0200,3.449,goedgekeurd,,
2025-06-17T04:29:38+0200,3.443,goedgekeurd,,
2025-06-17T05:29:38+0200,3.443,goedgekeurd,,
2025-06-17T06:29:38+0200,3.436,goedgekeurd,,
2025-06-17T07:29:38+0200,3.431,goedgekeurd,,
2025-06-17T08:29:38+0200,3.421,goedgekeurd,,
2025-06-17T09:29:39+0200,3.409,goedgekeurd,,
2025-06-17T10:29:39+0200,3.402,goedgekeurd,,
2025-06-17T11:29:39+0200,3.395,goedgekeurd,,
2025-06-17T12:29:39+0200,3.381,goedgekeurd,,
2025-06-17T13:29:40+0200,3.378,goedgekeurd,,
2025-06-17T14:29:40+0200,3.372,goedgekeurd,,
2025-06-17T15:29:39+0200,3.371,goedgekeurd,,
2025-06-17T16:29:40+0200,3.355,goedgekeurd,,
2025-06-17T17:29:40+0200,3.362,goedgekeurd,,
2025-06-17T18:29:40+0200,3.360,goedgekeurd,,
2025-06-17T19:29:41+0200,3.366,goedgekeurd,,
2025-06-17T20:29:41+0200,3.364,goedgekeurd,,
2025-06-17T21:29:41+0200,3.364,goedgekeurd,,
2025-06-17T22:29:41+0200,3.357,goedgekeurd,,
2025-06-17T23:29:41+0200,3.349,goedgekeurd,,
2025-06-18T00:29:42+0200,3.357,goedgekeurd,,
2025-06-18T01:29:41+0200,3.356,goedgekeurd,,
2025-06-18T02:29:42+0200,3.354,goedgekeurd,,
2025-06-18T03:29:42+0200,3.357,goedgekeurd,,
2025-06-18T04:29:42+0200,3.338,goedgekeurd,,
2025-06-18T05:29:42+0200,3.334,goedgekeurd,,
2025-06-18T06:29:43+0200,3.335,goedgekeurd,,
2025-06-18T07:29:43+0200,3.330,goedgekeurd,,
2025-06-18T08:29:43+0200,3.323,goedgekeurd,,
2025-06-18T09:29:43+0200,3.313,goedgekeurd,,
2025-06-18T10:29:43+0200,3.310,goedgekeurd,,
2025-06-18T11:29:43+0200,3.308,goedgekeurd,,
2025-06-18T12:29:43+0200,3.302,goedgekeurd,,
2025-06-18T13:29:44+0200,3.297,goedgekeurd,,
2025-06-18T14:29:44+0200,3.283,goedgekeurd,,
2025-06-18T15:29:44+0200,3.283,goedgekeurd,,
2025-06-18T16:29:45+0200,3.282,goedgekeurd,,
2025-06-18T17:29:45+0200,3.280,goedgekeurd,,
2025-06-18T18:29:45+0200,3.273,goedgekeurd,,
2025-06-18T19:29:44+0200,3.268,goedgekeurd,,
2025-06-18T20:29:45+0200,3.264,goedgekeurd,,
2025-06-18T21:29:45+0200,3.262,goedgekeurd,,
2025-06-18T22:29:45+0200,3.256,goedgekeurd,,
2025-06-18T23:29:46+0200,3.247,goedgekeurd,,
2025-06-19T00:29:46+0200,3.237,goedgekeurd,,
2025-06-19T01:29:46+0200,3.226,goedgekeurd,,
2025-06-19T02:29:46+0200,3.222,goedgekeurd,,
2025-06-19T03:29:46+0200,3.217,goedgekeurd,,
2025-06-19T04:29:46+0200,3.211,goedgekeurd,,
2025-06-19T05:29:46+0200,3.209,goedgekeurd,,
2025-06-19T06:29:46+0200,3.201,goedgekeurd,,
2025-06-19T07:29:46+0200,3.201,goedgekeurd,,
2025-06-19T08:29:47+0200,3.204,goedgekeurd,,
2025-06-19T09:29:47+0200,3.193,goedgekeurd,,
2025-06-19T10:29:47+0200,3.194,goedgekeurd,,
2025-06-19T11:29:47+0200,3.189,goedgekeurd,,
2025-06-19T12:29:47+0200,3.183,goedgekeurd,,
2025-06-19T13:29:47+0200,3.180,goedgekeurd,,
2025-06-19T14:29:47+0200,3.179,goedgekeurd,,
2025-06-19T15:29:48+0200,3.175,goedgekeurd,,
2025-06-19T16:29:48+0200,3.170,goedgekeurd,,
2025-06-19T17:29:49+0200,3.170,goedgekeurd,,
2025-06-19T18:29:48+0200,3.171,goedgekeurd,,
2025-06-19T19:29:49+0200,3.172,goedgekeurd,,
2025-06-19T20:29:49+0200,3.174,goedgekeurd,,
2025-06-19T21:29:49+0200,3.171,goedgekeurd,,
2025-06-19T22:29:49+0200,3.167,goedgekeurd,,
2025-06-19T23:29:49+0200,3.168,goedgekeurd,,
2025-06-20T00:29:50+0200,3.151,goedgekeurd,,
2025-06-20T01:29:50+0200,3.143,goedgekeurd,,
2025-06-20T02:29:50+0200,3.134,goedgekeurd,,
2025-06-20T03:29:50+0200,3.132,goedgekeurd,,
2025-06-20T04:29:50+0200,3.133,goedgekeurd,,
2025-06-20T05:29:50+0200,3.132,goedgekeurd,,
2025-06-20T06:29:50+0200,3.130,goedgekeurd,,
2025-06-20T07:29:51+0200,3.150,goedgekeurd,,
2025-06-20T08:29:50+0200,3.150,goedgekeurd,,
2025-06-20T09:29:51+0200,3.142,goedgekeurd,,
2025-06-20T10:29:51+0200,3.139,goedgekeurd,,
2025-06-20T11:29:52+0200,3.144,goedgekeurd,,
2025-06-20T12:29:52+0200,3.139,goedgekeurd,,
2025-06-20T13:29:52+0200,3.143,goedgekeurd,,
2025-06-20T14:29:52+0200,3.142,goedgekeurd,,
2025-06-20T15:29:52+0200,3.141,goedgekeurd,,
2025-06-20T16:29:52+0200,3.147,goedgekeurd,,
2025-06-20T17:29:52+0200,3.149,goedgekeurd,,
2025-06-20T18:29:52+0200,3.154,goedgekeurd,,
2025-06-20T19:29:52+0200,3.153,goedgekeurd,,
2025-06-20T20:29:53+0200,3.155,goedgekeurd,,
2025-06-20T21:29:53+0200,3.153,goedgekeurd,,
2025-06-20T22:29:54+0200,3.151,goedgekeurd,,
2025-06-20T23:29:54+0200,3.145,goedgekeurd,,
2025-06-21T00:29:53+0200,3.141,goedgekeurd,,
2025-06-21T01:29:54+0200,3.138,goedgekeurd,,
2025-06-21T02:29:54+0200,3.155,goedgekeurd,,
2025-06-21T03:29:55+0200,3.136,goedgekeurd,,
2025-06-21T04:29:55+0200,3.147,goedgekeurd,,
2025-06-21T05:29:55+0200,3.155,goedgekeurd,,
2025-06-21T06:29:55+0200,3.152,goedgekeurd,,
2025-06-21T07:29:55+0200,3.150,goedgekeurd,,
2025-06-21T08:29:55+0200,3.152,goedgekeurd,,
2025-06-21T09:29:55+0200,3.148,goedgekeurd,,
2025-06-21T10:29:55+0200,3.145,goedgekeurd,,
2025-06-21T11:29:56+0200,3.152,goedgekeurd,,
2025-06-21T12:29:56+0200,3.152,goedgekeurd,,
2025-06-21T13:29:56+0200,3.149,goedgekeurd,,
2025-06-21T14:29:56+0200,3.157,goedgekeurd,,
2025-06-21T15:29:57+0200,3.159,goedgekeurd,,
2025-06-21T16:29:56+0200,3.161,goedgekeurd,,
2025-06-21T17:29:56+0200,3.162,goedgekeurd,,
2025-06-21T18:29:56+0200,3.166,goedgekeurd,,
2025-06-21T19:29:57+0200,3.165,goedgekeurd,,
2025-06-21T20:29:57+0200,3.167,goedgekeurd,,
2025-06-21T21:29:57+0200,3.171,goedgekeurd,,
2025-06-21T22:29:57+0200,3.177,goedgekeurd,,
2025-06-21T23:29:57+0200,3.168,goedgekeurd,,
2025-06-22T00:29:57+0200,3.181,goedgekeurd,,
2025-06-22T01:29:57+0200,3.175,goedgekeurd,,
2025-06-22T02:29:57+0200,3.178,goedgekeurd,,
2025-06-22T03:29:59+0200,3.179,goedgekeurd,,
2025-06-22T04:29:59+0200,3.190,goedgekeurd,,
2025-06-22T05:29:59+0200,3.197,goedgekeurd,,
2025-06-22T06:29:59+0200,3.200,goedgekeurd,,
2025-06-22T07:29:59+0200,3.203,goedgekeurd,,
2025-06-22T08:29:59+0200,3.195,goedgekeurd,,
2025-06-22T09:29:59+0200,3.188,goedgekeurd,,
2025-06-22T10:29:59+0200,3.192,goedgekeurd,,
2025-06-22T11:29:59+0200,3.194,goedgekeurd,,
2025-06-22T12:30:00+0200,3.192,goedgekeurd,,
2025-06-22T13:29:59+0200,3.194,goedgekeurd,,
2025-06-22T14:30:00+0200,3.199,goedgekeurd,,
2025-06-22T15:30:00+0200,3.189,goedgekeurd,,
2025-06-22T16:30:00+0200,3.189,goedgekeurd,,
2025-06-22T17:30:01+0200,3.184,goedgekeurd,,
2025-06-22T18:30:01+0200,3.186,goedgekeurd,,
2025-06-22T19:30:01+0200,3.196,goedgekeurd,,
2025-06-22T20:30:01+0200,3.175,goedgekeurd,,
2025-06-22T21:30:01+0200,3.181,goedgekeurd,,
2025-06-22T22:30:02+0200,3.179,goedgekeurd,,
2025-06-22T23:30:01+0200,3.170,goedgekeurd,,
2025-06-23T00:30:02+0200,3.172,goedgekeurd,,
2025-06-23T01:30:02+0200,3.172,goedgekeurd,,
2025-06-23T02:30:02+0200,3.176,goedgekeurd,,
2025-06-23T03:30:02+0200,3.181,goedgekeurd,,
2025-06-23T04:30:02+0200,3.188,goedgekeurd,,
2025-06-23T05:30:03+0200,3.185,goedgekeurd,,
2025-06-23T06:30:03+0200,3.194,goedgekeurd,,
2025-06-23T07:30:03+0200,3.188,goedgekeurd,,
2025-06-23T08:30:03+0200,3.191,goedgekeurd,,
2025-06-23T09:30:03+0200,3.187,goedgekeurd,,
2025-06-23T10:30:03+0200,3.184,goedgekeurd,,
2025-06-23T11:30:04+0200,3.165,goedgekeurd,,
2025-06-23T12:30:04+0200,3.150,goedgekeurd,,
2025-06-23T13:30:04+0200,3.151,goedgekeurd,,
2025-06-23T14:30:04+0200,3.143,goedgekeurd,,
2025-06-23T15:30:04+0200,3.144,goedgekeurd,,
2025-06-23T16:30:04+0200,3.128,goedgekeurd,,
2025-06-23T17:30:05+0200,3.121,goedgekeurd,,
2025-06-23T18:30:05+0200,3.123,goedgekeurd,,
2025-06-23T19:30:05+0200,3.120,goedgekeurd,,
2025-06-23T20:30:05+0200,3.108,goedgekeurd,,
2025-06-23T21:30:05+0200,3.106,goedgekeurd,,
2025-06-23T22:30:05+0200,3.097,goedgekeurd,,
2025-06-23T23:30:06+0200,3.098,goedgekeurd,,
2025-06-24T00:30:06+0200,3.099,goedgekeurd,,
2025-06-24T01:30:06+0200,3.102,goedgekeurd,,
2025-06-24T02:30:06+0200,3.109,goedgekeurd,,
2025-06-24T03:30:06+0200,3.102,goedgekeurd,,
2025-06-24T04:30:06+0200,3.104,goedgekeurd,,
2025-06-24T05:30:06+0200,3.110,goedgekeurd,,
2025-06-24T06:30:06+0200,3.116,goedgekeurd,,
2025-06-24T07:30:07+0200,3.106,goedgekeurd,,
2025-06-24T08:30:07+0200,3.104,goedgekeurd,,
2025-06-24T09:30:07+0200,3.098,goedgekeurd,,
2025-06-24T10:30:07+0200,3.107,goedgekeurd,,
2025-06-24T11:30:08+0200,3.093,goedgekeurd,,
2025-06-24T12:30:08+0200,3.093,goedgekeurd,,
2025-06-24T13:30:08+0200,3.093,goedgekeurd,,
2025-06-24T14:30:08+0200,3.086,goedgekeurd,,
2025-06-24T15:30:08+0200,3.089,goedgekeurd,,
2025-06-24T16:30:09+0200,3.093,goedgekeurd,,
2025-06-24T17:30:08+0200,3.089,goedgekeurd,,
2025-06-24T18:30:09+0200,3.090,goedgekeurd,,
2025-06-24T19:30:08+0200,3.095,goedgekeurd,,
2025-06-24T20:30:09+0200,3.098,goedgekeurd,,
2025-06-24T21:30:10+0200,3.096,goedgekeurd,,
2025-06-24T22:30:10+0200,3.095,goedgekeurd,,
2025-06-24T23:30:09+0200,3.092,goedgekeurd,,
2025-06-25T00:30:10+0200,3.087,goedgekeurd,,
2025-06-25T01:30:10+0200,3.089,goedgekeurd,,
2025-06-25T02:30:10+0200,3.092,goedgekeurd,,
2025-06-25T03:30:10+0200,3.083,goedgekeurd,,
2025-06-25T04:30:10+0200,3.085,goedgekeurd,,
2025-06-25T05:30:10+0200,3.081,goedgekeurd,,
2025-06-25T06:30:10+0200,3.077,goedgekeurd,,
2025-06-25T07:30:10+0200,3.078,goedgekeurd,,
2025-06-25T08:30:11+0200,3.078,goedgekeurd,,
2025-06-25T09:30:11+0200,3.074,goedgekeurd,,
2025-06-25T10:30:11+0200,3.068,goedgekeurd,,
2025-06-25T11:30:12+0200,3.058,goedgekeurd,,
2025-06-25T12:30:12+0200,3.062,goedgekeurd,,
2025-06-25T13:30:11+0200,3.054,goedgekeurd,,
2025-06-25T14:30:12+0200,3.048,goedgekeurd,,
2025-06-25T15:30:12+0200,3.042,goedgekeurd,,
2025-06-25T16:30:12+0200,3.044,goedgekeurd,,
2025-06-25T17:30:12+0200,3.041,goedgekeurd,,
2025-06-25T18:30:13+0200,3.036,goedgekeurd,,
2025-06-25T19:30:13+0200,3.036,goedgekeurd,,
2025-06-25T20:30:13+0200,3.038,goedgekeurd,,
2025-06-25T21:30:13+0200,3.044,goedgekeurd,,
2025-06-25T22:30:13+0200,3.044,goedgekeurd,,
2025-06-25T23:30:14+0200,3.049,goedgekeurd,,
2025-06-26T00:30:14+0200,3.047,goedgekeurd,,
2025-06-26T01:30:14+0200,3.051,goedgekeurd,,
2025-06-26T02:30:14+0200,3.055,goedgekeurd,,
2025-06-26T03:30:14+0200,3.042,goedgekeurd,,
2025-06-26T04:30:14+0200,3.061,goedgekeurd,,
2025-06-26T05:30:14+0200,3.078,goedgekeurd,,
2025-06-26T06:30:15+0200,3.076,goedgekeurd,,
2025-06-26T07:30:15+0200,3.067,goedgekeurd,,
2025-06-26T08:30:15+0200,3.064,goedgekeurd,,
2025-06-26T09:30:15+0200,3.058,goedgekeurd,,
2025-06-26T10:30:15+0200,3.060,goedgekeurd,,
2025-06-26T11:30:16+0200,3.058,goedgekeurd,,
2025-06-26T12:30:16+0200,3.043,goedgekeurd,,
2025-06-26T13:30:16+0200,3.035,goedgekeurd,,
2025-06-26T14:30:16+0200,3.025,goedgekeurd,,
2025-06-26T15:30:16+0200,3.024,goedgekeurd,,
2025-06-26T16:30:17+0200,3.015,goedgekeurd,,
2025-06-26T17:30:16+0200,3.018,goedgekeurd,,
2025-06-26T18:30:16+0200,3.013,goedgekeurd,,
2025-06-26T19:30:17+0200,3.006,goedgekeurd,,
2025-06-26T20:30:18+0200,3.004,goedgekeurd,,
2025-06-26T21:30:17+0200,3.000,goedgekeurd,,
2025-06-26T22:30:18+0200,2.995,goedgekeurd,,
2025-06-26T23:30:18+0200,2.984,goedgekeurd,,
2025-06-27T00:30:18+0200,2.977,goedgekeurd,,
2025-06-27T01:30:18+0200,2.978,goedgekeurd,,
2025-06-27T02:30:18+0200,2.966,goedgekeurd,,
2025-06-27T03:30:18+0200,2.965,goedgekeurd,,
2025-06-27T04:30:19+0200,2.961,goedgekeurd,,
2025-06-27T05:30:18+0200,2.964,goedgekeurd,,
2025-06-27T06:30:18+0200,2.951,goedgekeurd,,
2025-06-27T07:30:18+0200,2.953,goedgekeurd,,
2025-06-27T08:30:19+0200,2.955,goedgekeurd,,
2025-06-27T09:30:19+0200,2.935,goedgekeurd,,
2025-06-27T10:30:20+0200,2.940,goedgekeurd,,
2025-06-27T11:30:19+0200,2.938,goedgekeurd,,
2025-06-27T12:30:20+0200,2.931,goedgekeurd,,
2025-06-27T13:30:20+0200,2.928,goedgekeurd,,
2025-06-27T14:30:20+0200,2.927,goedgekeurd,,
2025-06-27T15:30:20+0200,2.926,goedgekeurd,,
2025-06-27T16:30:20+0200,2.931,goedgekeurd,,
2025-06-27T17:30:20+0200,2.930,goedgekeurd,,
2025-06-27T18:30:21+0200,2.926,goedgekeurd,,
2025-06-27T19:30:21+0200,2.947,goedgekeurd,,
2025-06-27T20:30:21+0200,2.927,goedgekeurd,,
2025-06-27T21:30:21+0200,2.929,goedgekeurd,,
2025-06-27T22:30:21+0200,2.926,goedgekeurd,,
2025-06-27T23:30:21+0200,2.928,goedgekeurd,,
2025-06-28T00:30:21+0200,2.928,goedgekeurd,,
2025-06-28T01:30:22+0200,2.944,goedgekeurd,,
2025-06-28T02:30:22+0200,2.941,goedgekeurd,,
2025-06-28T03:30:22+0200,2.939,goedgekeurd,,
2025-06-28T04:30:23+0200,2.922,goedgekeurd,,
2025-06-28T05:30:23+0200,2.922,goedgekeurd,,
2025-06-28T06:30:23+0200,2.915,goedgekeurd,,
2025-06-28T07:30:23+0200,2.915,goedgekeurd,,
2025-06-28T08:30:23+0200,2.908,goedgekeurd,,
2025-06-28T09:30:23+0200,2.900,goedgekeurd,,
2025-06-28T10:30:23+0200,2.888,goedgekeurd,,
2025-06-28T11:30:24+0200,2.894,goedgekeurd,,
2025-06-28T12:30:24+0200,2.896,goedgekeurd,,
2025-06-28T13:30:24+0200,2.890,goedgekeurd,,
2025-06-28T14:30:25+0200,2.887,goedgekeurd,,
2025-06-28T15:30:25+0200,2.898,goedgekeurd,,
2025-06-28T16:30:25+0200,2.897,goedgekeurd,,
2025-06-28T17:30:25+0200,2.893,goedgekeurd,,
2025-06-28T18:30:25+0200,2.897,goedgekeurd,,
2025-06-28T19:30:25+0200,2.895,goedgekeurd,,
2025-06-28T20:30:25+0200,2.894,goedgekeurd,,
2025-06-28T21:30:25+0200,2.895,goedgekeurd,,
2025-06-28T22:30:25+0200,2.897,goedgekeurd,,
2025-06-28T23:30:26+0200,2.894,goedgekeurd,,
2025-06-29T00:30:26+0200,2.891,goedgekeurd,,
2025-06-29T01:30:26+0200,2.893,goedgekeurd,,
2025-06-29T02:30:26+0200,2.893,goedgekeurd,,
2025-06-29T03:30:26+0200,2.891,goedgekeurd,,
2025-06-29T04:30:26+0200,2.888,goedgekeurd,,
2025-06-29T05:30:27+0200,2.890,goedgekeurd,,
2025-06-29T06:30:27+0200,2.897,goedgekeurd,,
2025-06-29T07:30:27+0200,2.890,goedgekeurd,,
2025-06-29T08:30:27+0200,2.893,goedgekeurd,,
2025-06-29T09:30:27+0200,2.885,goedgekeurd,,
2025-06-29T10:30:27+0200,2.884,goedgekeurd,,
2025-06-29T11:30:28+0200,2.888,goedgekeurd,,
2025-06-29T12:30:28+0200,2.886,goedgekeurd,,
2025-06-29T13:30:28+0200,2.886,goedgekeurd,,
2025-06-29T14:30:28+0200,2.884,goedgekeurd,,
2025-06-29T15:30:28+0200,2.887,goedgekeurd,,
2025-06-29T16:30:28+0200,2.880,goedgekeurd,,
2025-06-29T17:30:28+0200,2.876,goedgekeurd,,
2025-06-29T18:30:29+0200,2.879,goedgekeurd,,
2025-06-29T19:30:29+0200,2.875,goedgekeurd,,
2025-06-29T20:30:30+0200,2.876,goedgekeurd,,
2025-06-29T21:30:30+0200,2.880,goedgekeurd,,
2025-06-29T22:30:29+0200,2.877,goedgekeurd,,
2025-06-29T23:30:29+0200,2.876,goedgekeurd,,
2025-06-30T00:30:30+0200,2.875,goedgekeurd,,
2025-06-30T01:30:31+0200,2.870,goedgekeurd,,
2025-06-30T02:30:31+0200,2.880,goedgekeurd,,
2025-06-30T03:30:30+0200,2.873,goedgekeurd,,
2025-06-30T04:30:30+0200,2.877,goedgekeurd,,
2025-06-30T05:30:30+0200,2.875,goedgekeurd,,
2025-06-30T06:30:31+0200,2.878,goedgekeurd,,
2025-06-30T07:30:31+0200,2.884,goedgekeurd,,
2025-06-30T08:30:31+0200,2.889,goedgekeurd,,
2025-06-30T09:30:31+0200,2.877,goedgekeurd,,
2025-06-30T10:30:32+0200,2.880,goedgekeurd,,
2025-06-30T11:30:32+0200,2.886,goedgekeurd,,
2025-06-30T12:30:32+0200,2.883,goedgekeurd,,
2025-06-30T13:30:32+0200,2.895,goedgekeurd,,
2025-06-30T14:30:32+0200,2.896,goedgekeurd,,
2025-06-30T15:30:32+0200,2.902,goedgekeurd,,
2025-06-30T16:30:33+0200,2.881,goedgekeurd,,
2025-06-30T17:30:33+0200,2.897,goedgekeurd,,
2025-06-30T18:30:33+0200,2.901,goedgekeurd,,
2025-06-30T19:30:33+0200,2.909,goedgekeurd,,
2025-06-30T20:30:34+0200,2.912,goedgekeurd,,
2025-06-30T21:30:33+0200,2.917,goedgekeurd,,
2025-06-30T22:30:34+0200,2.912,goedgekeurd,,
2025-06-30T23:30:34+0200,2.912,goedgekeurd,,
2025-07-01T00:30:34+0200,2.906,goedgekeurd,,
2025-07-01T01:30:34+0200,2.904,goedgekeurd,,
